question_id,doc_id,conflict_type,question,supports_gold_a3,source_a3,label_current
dragged-0231,10,conflicting_opinions,Is it safe to place dental implants in one day?,,undetermined,
dragged-0232,0,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0232,1,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0232,2,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0232,3,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0232,4,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0232,5,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0232,6,conflicting_opinions,Does fish oil improve brain function?,,undetermined,
dragged-0234,0,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0234,1,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0234,2,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0234,3,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0234,4,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0234,5,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0234,6,conflicting_opinions,Is there a connection between brain size and intelligence?,,undetermined,
dragged-0236,0,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,1,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,2,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,3,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,4,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,5,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,6,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,7,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0236,8,conflicting_opinions,Does teething cause fever in babies?,,undetermined,
dragged-0239,0,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0239,1,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0239,2,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0239,3,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0239,4,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0239,5,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0239,6,conflicting_opinions,Do video games have a negative impact on cognitive skills?,,undetermined,
dragged-0240,0,conflicting_opinions,Does shift work lead to increased cancer risk?,,undetermined,
dragged-0240,1,conflicting_opinions,Does shift work lead to increased cancer risk?,,undetermined,
dragged-0240,2,conflicting_opinions,Does shift work lead to increased cancer risk?,,undetermined,
dragged-0240,3,conflicting_opinions,Does shift work lead to increased cancer risk?,,undetermined,
dragged-0240,4,conflicting_opinions,Does shift work lead to increased cancer risk?,,undetermined,
dragged-0240,5,conflicting_opinions,Does shift work lead to increased cancer risk?,,undetermined,
dragged-0241,0,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,1,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,2,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,3,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,4,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,5,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,6,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,7,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,8,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,9,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,10,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,11,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0241,12,conflicting_opinions,Was radio invented by Nikola Tesla?,,undetermined,
dragged-0242,0,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,1,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,2,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,3,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,4,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,5,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,6,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,7,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,8,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,9,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0242,10,conflicting_opinions,Does Brain Training actually improve cognitive function?,,undetermined,
dragged-0243,0,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0243,1,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0243,2,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0243,3,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0243,4,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0243,5,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0243,6,conflicting_opinions,Was the Temple of Solomon real?,,undetermined,
dragged-0244,0,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,1,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,2,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,3,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,4,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,5,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,6,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,7,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,8,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0244,9,conflicting_opinions,Is it possible to fully recover from a serious brain injury?,,undetermined,
dragged-0247,0,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,1,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,2,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,3,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,4,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,5,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,6,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0247,7,conflicting_opinions,Does hypnotherapy work for smoking cessation?,,undetermined,
dragged-0250,0,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,1,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,2,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,3,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,4,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,5,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,6,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0250,7,conflicting_opinions,Did a meteor impact cause the Younger Dryas period?,,undetermined,
dragged-0253,0,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,1,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,2,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,3,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,4,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,5,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,6,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,7,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,8,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,9,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0253,10,conflicting_opinions,Do birds mate for life?,,undetermined,
dragged-0256,0,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,1,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,2,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,3,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,4,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,5,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,6,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,7,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0256,8,conflicting_opinions,Can hemophilia be cured?,,undetermined,
dragged-0258,0,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,1,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,2,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,3,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,4,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,5,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,6,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,7,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,8,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,9,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
dragged-0258,10,conflicting_opinions,Does moonquakes occur like earthquakes on Earth?,,undetermined,
